data_id,trial,plan iters,plan time,best cost
0.0,0,38810,20,0.7231866737432715
1.0,0,36820,20,0.71789209020642
2.0,0,41010,20,0.6650179224910402
3.0,0,16920,20,0.7320216555559417
4.0,0,37180,20,0.6986672010063355
5.0,0,37630,20,0.7200182514923548
6.0,0,40270,20,0.6925327676632561
7.0,0,36030,20,0.6868041265124498
8.0,0,37170,20,0.6438587734082674
9.0,0,37360,20,0.6001870828356952
10.0,0,36250,20,0.6380964721195413
11.0,0,35010,20,0.7680751939927687
12.0,0,33720,20,0.7269264051636406
13.0,0,51530,20,5.72300729812397
14.0,0,38580,20,0.7062384198139683
15.0,0,35510,20,0.724903764998909
16.0,0,33850,20,0.6908595654671199
17.0,0,59100,20,0.6515072633947536
18.0,0,55350,20,0.6454334074643564
19.0,0,63680,20,0.577829847791498
20.0,0,49890,20,0.5568527660427435
21.0,0,46690,20,0.5921945020111253
22.0,0,50380,20,0.5826512485299016
23.0,0,55280,20,0.619712346284271
24.0,0,57640,20,0.5379700284830988
25.0,0,53740,20,0.5208192898968469
26.0,0,59130,20,0.47511018154346984
27.0,0,37510,20,0.6746058607952969
28.0,0,37200,20,0.6906632201539868
29.0,0,39620,20,0.5951688116898097
30.0,0,40290,20,0.5709037082088868
31.0,0,42860,20,0.47655971414528886
32.0,0,44130,20,0.4716828072456641
33.0,0,48170,20,0.42492567336423404
34.0,0,48010,20,0.6180671985458417
35.0,0,46730,20,0.6907654566640782
36.0,0,53960,20,0.5823485887261594
37.0,0,45540,20,0.5197931803118545
38.0,0,52960,20,0.40638003488962454
39.0,0,200110,20,0.002094149984845373
40.0,0,202360,20,0.007926323564790345
